,Original Sentence,Lemmatized_text,Stemmed_text
2592,"@SusanFelicity One really good thing with #twitter is that most people appear to be on the progressive, left, social side. This scares gov.","[['@SusanFelicity', 'One', 'really', 'good', 'thing', 'with', '#twitter', 'is', 'that', 'most', 'people', 'appear', 'to', 'be', 'on', 'the', 'progressive,', 'left,', 'social', 'side.', 'This', 'scare', 'gov.']]","[['@susanfel', 'one', 'realli', 'good', 'thing', 'with', '#twitter', 'is', 'that', 'most', 'peopl', 'appear', 'to', 'be', 'on', 'the', 'progressive,', 'left,', 'social', 'side.', 'thi', 'scare', 'gov.']]"
2593,"Apples to oranges maybe, but #Twitter is way more engaging than #FB. Content vs. Stalkerismo","[['Apples', 'to', 'orange', 'maybe,', 'but', '#Twitter', 'is', 'way', 'more', 'engaging', 'than', '#FB.', 'Content', 'vs.', 'Stalkerismo']]","[['appl', 'to', 'orang', 'maybe,', 'but', '#twitter', 'is', 'way', 'more', 'engag', 'than', '#fb.', 'content', 'vs.', 'stalkerismo']]"
2594,Laying down on my bed and I'm on my favorite app. #twitternation #twitter &gt; #facebook,"[['Laying', 'down', 'on', 'my', 'bed', 'and', ""I'm"", 'on', 'my', 'favorite', 'app.', '#twitternation', '#twitter', '&gt;', '#facebook']]","[['lay', 'down', 'on', 'my', 'bed', 'and', ""i'm"", 'on', 'my', 'favorit', 'app.', '#twittern', '#twitter', '&gt;', '#facebook']]"
2595,"@TheMarketaire This whole #Facebook change makes more nervous than excited. What about privacy, etc.? I much prefer #Twitter","[['@TheMarketaire', 'This', 'whole', '#Facebook', 'change', 'make', 'more', 'nervous', 'than', 'excited.', 'What', 'about', 'privacy,', 'etc.?', 'I', 'much', 'prefer', '#Twitter']]","[['@themarketair', 'thi', 'whole', '#facebook', 'chang', 'make', 'more', 'nervou', 'than', 'excited.', 'what', 'about', 'privacy,', 'etc.?', 'i', 'much', 'prefer', '#twitter']]"
2596,#Twitter #twitter :),"[['#Twitter', '#twitter', ':)']]","[['#twitter', '#twitter', ':)']]"
2597,#Twitter &lt;33333,"[['#Twitter', '&lt;33333']]","[['#twitter', '&lt;33333']]"
2598,RT@jeffbullas Twitters impressive numbers  http://t.co/VJRSsfYn #Twitter #SMM #SocialMedia,"[['RT@jeffbullas', 'Twitters', 'impressive', 'number', 'http://t.co/VJRSsfYn', '#Twitter', '#SMM', '#SocialMedia']]","[['rt@jeffbulla', 'twitter', 'impress', 'number', 'http://t.co/vjrssfyn', '#twitter', '#smm', '#socialmedia']]"
2599,fuck that facebook bullshit. #twitter bitch,"[['fuck', 'that', 'facebook', 'bullshit.', '#twitter', 'bitch']]","[['fuck', 'that', 'facebook', 'bullshit.', '#twitter', 'bitch']]"
2600,#Twitter is hella coo... like farreal i love twitter.,"[['#Twitter', 'is', 'hella', 'coo...', 'like', 'farreal', 'i', 'love', 'twitter.']]","[['#twitter', 'is', 'hella', 'coo...', 'like', 'farreal', 'i', 'love', 'twitter.']]"
2601,FUCK #facebook #twitter is way better #teamfollowback #followme,"[['FUCK', '#facebook', '#twitter', 'is', 'way', 'better', '#teamfollowback', '#followme']]","[['fuck', '#facebook', '#twitter', 'is', 'way', 'better', '#teamfollowback', '#followm']]"
2602,Haven't been on this Twitter shit in a while man. Here because looks like #AboutThatLife be haven hella fun on #Twitter,"[[""Haven't"", 'been', 'on', 'this', 'Twitter', 'shit', 'in', 'a', 'while', 'man.', 'Here', 'because', 'look', 'like', '#AboutThatLife', 'be', 'haven', 'hella', 'fun', 'on', '#Twitter']]","[[""haven't"", 'been', 'on', 'thi', 'twitter', 'shit', 'in', 'a', 'while', 'man.', 'here', 'becaus', 'look', 'like', '#aboutthatlif', 'be', 'haven', 'hella', 'fun', 'on', '#twitter']]"
2603,twitter just helped me find the song from the end of a TV show i just watched. #Twitter &gt; ...,"[['twitter', 'just', 'helped', 'me', 'find', 'the', 'song', 'from', 'the', 'end', 'of', 'a', 'TV', 'show', 'i', 'just', 'watched.', '#Twitter', '&gt;', '...']]","[['twitter', 'just', 'help', 'me', 'find', 'the', 'song', 'from', 'the', 'end', 'of', 'a', 'tv', 'show', 'i', 'just', 'watched.', '#twitter', '&gt;', '...']]"
2604,#twitter addict :),"[['#twitter', 'addict', ':)']]","[['#twitter', 'addict', ':)']]"
2605,"RT @drewbezanson: You can literally go back and forth between #Facebook, #twitter, #text and #email all do. #technology is too good.","[['RT', '@drewbezanson:', 'You', 'can', 'literally', 'go', 'back', 'and', 'forth', 'between', '#Facebook,', '#twitter,', '#text', 'and', '#email', 'all', 'do.', '#technology', 'is', 'too', 'good.']]","[['rt', '@drewbezanson:', 'you', 'can', 'liter', 'go', 'back', 'and', 'forth', 'between', '#facebook,', '#twitter,', '#text', 'and', '#email', 'all', 'do.', '#technolog', 'is', 'too', 'good.']]"
2606,@tas82011 Thnx. Isn't #Twitter pretty damn amazing! Hope yr enjoying it. Fast like you and I!,"[['@tas82011', 'Thnx.', ""Isn't"", '#Twitter', 'pretty', 'damn', 'amazing!', 'Hope', 'yr', 'enjoying', 'it.', 'Fast', 'like', 'you', 'and', 'I!']]","[['@tas82011', 'thnx.', ""isn't"", '#twitter', 'pretti', 'damn', 'amazing!', 'hope', 'yr', 'enjoy', 'it.', 'fast', 'like', 'you', 'and', 'i!']]"
2607,Dear #twitter I have missed you. Promise i'll keep in touch more often,"[['Dear', '#twitter', 'I', 'have', 'missed', 'you.', 'Promise', ""i'll"", 'keep', 'in', 'touch', 'more', 'often']]","[['dear', '#twitter', 'i', 'have', 'miss', 'you.', 'promis', ""i'll"", 'keep', 'in', 'touch', 'more', 'often']]"
2608,#Twitter is interesting 24hrs a day. #Facebook is interesing 2hrs a day.,"[['#Twitter', 'is', 'interesting', '24hrs', 'a', 'day.', '#Facebook', 'is', 'interesing', '2hrs', 'a', 'day.']]","[['#twitter', 'is', 'interest', '24hr', 'a', 'day.', '#facebook', 'is', 'interes', '2hr', 'a', 'day.']]"
2609,RT @derryXOwners: I like #twitter,"[['RT', '@derryXOwners:', 'I', 'like', '#twitter']]","[['rt', '@derryxowners:', 'i', 'like', '#twitter']]"
2610,But fb still sucks &amp; #twitter beats it anyday!,"[['But', 'fb', 'still', 'suck', '&amp;', '#twitter', 'beat', 'it', 'anyday!']]","[['but', 'fb', 'still', 'suck', '&amp;', '#twitter', 'beat', 'it', 'anyday!']]"
2611,I love #twitter #twitterswag,"[['I', 'love', '#twitter', '#twitterswag']]","[['i', 'love', '#twitter', '#twitterswag']]"
2612,I like #twitter,"[['I', 'like', '#twitter']]","[['i', 'like', '#twitter']]"
2613,This twitter shit is funny and entertaining ... I haven't did shit all day but my fingers are hurting #twitter,"[['This', 'twitter', 'shit', 'is', 'funny', 'and', 'entertaining', '...', 'I', ""haven't"", 'did', 'shit', 'all', 'day', 'but', 'my', 'finger', 'are', 'hurting', '#twitter']]","[['thi', 'twitter', 'shit', 'is', 'funni', 'and', 'entertain', '...', 'i', ""haven't"", 'did', 'shit', 'all', 'day', 'but', 'my', 'finger', 'are', 'hurt', '#twitter']]"
2614,RT @TreyHob21: #twitter gives everyone that voice that they believe should be heard by people... unlike real life... lol,"[['RT', '@TreyHob21:', '#twitter', 'give', 'everyone', 'that', 'voice', 'that', 'they', 'believe', 'should', 'be', 'heard', 'by', 'people...', 'unlike', 'real', 'life...', 'lol']]","[['rt', '@treyhob21:', '#twitter', 'give', 'everyon', 'that', 'voic', 'that', 'they', 'believ', 'should', 'be', 'heard', 'by', 'people...', 'unlik', 'real', 'life...', 'lol']]"
2615,#twitter i love you!,"[['#twitter', 'i', 'love', 'you!']]","[['#twitter', 'i', 'love', 'you!']]"
2616,@KylieMessier yeahh you did! It was about time. Caught the #twitter bug and now i'm hooked!,"[['@KylieMessier', 'yeahh', 'you', 'did!', 'It', 'wa', 'about', 'time.', 'Caught', 'the', '#twitter', 'bug', 'and', 'now', ""i'm"", 'hooked!']]","[['@kyliemessi', 'yeahh', 'you', 'did!', 'it', 'wa', 'about', 'time.', 'caught', 'the', '#twitter', 'bug', 'and', 'now', ""i'm"", 'hooked!']]"
2617,@science_alex hashtags are used here #twitter&gt;facebook,"[['@science_alex', 'hashtags', 'are', 'used', 'here', '#twitter&gt;facebook']]","[['@science_alex', 'hashtag', 'are', 'use', 'here', '#twitter&gt;facebook']]"
2618,I keep forgettin how much i really like #Twitter lol,"[['I', 'keep', 'forgettin', 'how', 'much', 'i', 'really', 'like', '#Twitter', 'lol']]","[['i', 'keep', 'forgettin', 'how', 'much', 'i', 'realli', 'like', '#twitter', 'lol']]"
2619,#twitter :),"[['#twitter', ':)']]","[['#twitter', ':)']]"
2620,"#facebook, #Twitter , #spongebob, #nirvana. Great way to spend the night. :D","[['#facebook,', '#Twitter', ',', '#spongebob,', '#nirvana.', 'Great', 'way', 'to', 'spend', 'the', 'night.', ':D']]","[['#facebook,', '#twitter', ',', '#spongebob,', '#nirvana.', 'great', 'way', 'to', 'spend', 'the', 'night.', ':d']]"
2621,RT @ahhfuckitsguss: #twitter can be so useful on letting out your feeling when you cant in the real world .,"[['RT', '@ahhfuckitsguss:', '#twitter', 'can', 'be', 'so', 'useful', 'on', 'letting', 'out', 'your', 'feeling', 'when', 'you', 'cant', 'in', 'the', 'real', 'world', '.']]","[['rt', '@ahhfuckitsguss:', '#twitter', 'can', 'be', 'so', 'use', 'on', 'let', 'out', 'your', 'feel', 'when', 'you', 'cant', 'in', 'the', 'real', 'world', '.']]"
2622,"My 3 biggest obsessions: #twitter, #dancemoms, and #desperatehousewives. &lt;3","[['My', '3', 'biggest', 'obsessions:', '#twitter,', '#dancemoms,', 'and', '#desperatehousewives.', '&lt;3']]","[['my', '3', 'biggest', 'obsessions:', '#twitter,', '#dancemoms,', 'and', '#desperatehousewives.', '&lt;3']]"
2623,#twitter is jumpin as usual :),"[['#twitter', 'is', 'jumpin', 'a', 'usual', ':)']]","[['#twitter', 'is', 'jumpin', 'as', 'usual', ':)']]"
2624,My Facebook messed up and I had to make a new one so... add me! Haha at least #twitter is reliable,"[['My', 'Facebook', 'messed', 'up', 'and', 'I', 'had', 'to', 'make', 'a', 'new', 'one', 'so...', 'add', 'me!', 'Haha', 'at', 'least', '#twitter', 'is', 'reliable']]","[['my', 'facebook', 'mess', 'up', 'and', 'i', 'had', 'to', 'make', 'a', 'new', 'one', 'so...', 'add', 'me!', 'haha', 'at', 'least', '#twitter', 'is', 'reliabl']]"
2625,#Twitter y #Facebook OFF,"[['#Twitter', 'y', '#Facebook', 'OFF']]","[['#twitter', 'y', '#facebook', 'off']]"
2626,#Twitter are you freaking kidding me #wth... http://t.co/zKn2bu5R,"[['#Twitter', 'are', 'you', 'freaking', 'kidding', 'me', '#wth...', 'http://t.co/zKn2bu5R']]","[['#twitter', 'are', 'you', 'freak', 'kid', 'me', '#wth...', 'http://t.co/zkn2bu5r']]"
2627,"RT @mainey_maine: RT @ItalianJoya i better be able to see my RT's tomorrow #twitter and tell that lil blue ass bird, (cont) http://t.co/ ...","[['RT', '@mainey_maine:', 'RT', '@ItalianJoya', 'i', 'better', 'be', 'able', 'to', 'see', 'my', ""RT's"", 'tomorrow', '#twitter', 'and', 'tell', 'that', 'lil', 'blue', 'as', 'bird,', '(cont)', 'http://t.co/', '...']]","[['rt', '@mainey_maine:', 'rt', '@italianjoya', 'i', 'better', 'be', 'abl', 'to', 'see', 'my', ""rt'"", 'tomorrow', '#twitter', 'and', 'tell', 'that', 'lil', 'blue', 'ass', 'bird,', '(cont)', 'http://t.co/', '...']]"
2628,Just hit my hourly usage limit on #twitter. How does that even happen? All I'm doing is listing people...and I was almost done! #ugh,"[['Just', 'hit', 'my', 'hourly', 'usage', 'limit', 'on', '#twitter.', 'How', 'doe', 'that', 'even', 'happen?', 'All', ""I'm"", 'doing', 'is', 'listing', 'people...and', 'I', 'wa', 'almost', 'done!', '#ugh']]","[['just', 'hit', 'my', 'hourli', 'usag', 'limit', 'on', '#twitter.', 'how', 'doe', 'that', 'even', 'happen?', 'all', ""i'm"", 'do', 'is', 'list', 'people...and', 'i', 'wa', 'almost', 'done!', '#ugh']]"
2629,"RT @FuckingShinez: #Twitter = #Dead ""this is why im never on it now""","[['RT', '@FuckingShinez:', '#Twitter', '=', '#Dead', '""this', 'is', 'why', 'im', 'never', 'on', 'it', 'now""']]","[['rt', '@fuckingshinez:', '#twitter', '=', '#dead', '""thi', 'is', 'whi', 'im', 'never', 'on', 'it', 'now""']]"
2630,I hate #twitter right now..,"[['I', 'hate', '#twitter', 'right', 'now..']]","[['i', 'hate', '#twitter', 'right', 'now..']]"
2631,I'm not getting all of my @ replies #twitter if it wasn't for my emails telling me that some1 replied to me I wouldn't even know it #nobueno,"[[""I'm"", 'not', 'getting', 'all', 'of', 'my', '@', 'reply', '#twitter', 'if', 'it', ""wasn't"", 'for', 'my', 'email', 'telling', 'me', 'that', 'some1', 'replied', 'to', 'me', 'I', ""wouldn't"", 'even', 'know', 'it', '#nobueno']]","[[""i'm"", 'not', 'get', 'all', 'of', 'my', '@', 'repli', '#twitter', 'if', 'it', ""wasn't"", 'for', 'my', 'email', 'tell', 'me', 'that', 'some1', 'repli', 'to', 'me', 'i', ""wouldn't"", 'even', 'know', 'it', '#nobueno']]"
2632,"Wtf is a tweet , sounds like tha dam cartoon network #tweeted #tweeter #twitter #twitterer","[['Wtf', 'is', 'a', 'tweet', ',', 'sound', 'like', 'tha', 'dam', 'cartoon', 'network', '#tweeted', '#tweeter', '#twitter', '#twitterer']]","[['wtf', 'is', 'a', 'tweet', ',', 'sound', 'like', 'tha', 'dam', 'cartoon', 'network', '#tweet', '#tweeter', '#twitter', '#twitter']]"
2633,#TWITTER SUCKS FOR HAVING A #FOLLOW LIMIT =\,"[['#TWITTER', 'SUCKS', 'FOR', 'HAVING', 'A', '#FOLLOW', 'LIMIT', '=\\']]","[['#twitter', 'suck', 'for', 'have', 'a', '#follow', 'limit', '=\\']]"
2634,@ZackSiezmagraff A few people are reporting #twitter retweets not working. Probably a technical problem.,"[['@ZackSiezmagraff', 'A', 'few', 'people', 'are', 'reporting', '#twitter', 'retweets', 'not', 'working.', 'Probably', 'a', 'technical', 'problem.']]","[['@zacksiezmagraff', 'a', 'few', 'peopl', 'are', 'report', '#twitter', 'retweet', 'not', 'working.', 'probabl', 'a', 'technic', 'problem.']]"
2635,So my mentions don't work? And my TL don't be wanting to update. Is #twitter moving servers or doing maintenance?,"[['So', 'my', 'mention', ""don't"", 'work?', 'And', 'my', 'TL', ""don't"", 'be', 'wanting', 'to', 'update.', 'Is', '#twitter', 'moving', 'server', 'or', 'doing', 'maintenance?']]","[['so', 'my', 'mention', ""don't"", 'work?', 'and', 'my', 'tl', ""don't"", 'be', 'want', 'to', 'update.', 'is', '#twitter', 'move', 'server', 'or', 'do', 'maintenance?']]"
2636,Well... @Paging_Dr_A has gotten back on #twitter.. there goes my TL lol,"[['Well...', '@Paging_Dr_A', 'ha', 'gotten', 'back', 'on', '#twitter..', 'there', 'go', 'my', 'TL', 'lol']]","[['well...', '@paging_dr_a', 'ha', 'gotten', 'back', 'on', '#twitter..', 'there', 'goe', 'my', 'tl', 'lol']]"
2637,Anyone in #twitter land know if retweets are broken? Haven't seen any since Tuesday.,"[['Anyone', 'in', '#twitter', 'land', 'know', 'if', 'retweets', 'are', 'broken?', ""Haven't"", 'seen', 'any', 'since', 'Tuesday.']]","[['anyon', 'in', '#twitter', 'land', 'know', 'if', 'retweet', 'are', 'broken?', ""haven't"", 'seen', 'ani', 'sinc', 'tuesday.']]"
2638,"RT @ItalianJoya i better be able to see my RT's tomorrow #twitter and tell that lil blue ass bird, (cont) http://t.co/xGHoev8k","[['RT', '@ItalianJoya', 'i', 'better', 'be', 'able', 'to', 'see', 'my', ""RT's"", 'tomorrow', '#twitter', 'and', 'tell', 'that', 'lil', 'blue', 'as', 'bird,', '(cont)', 'http://t.co/xGHoev8k']]","[['rt', '@italianjoya', 'i', 'better', 'be', 'abl', 'to', 'see', 'my', ""rt'"", 'tomorrow', '#twitter', 'and', 'tell', 'that', 'lil', 'blue', 'ass', 'bird,', '(cont)', 'http://t.co/xghoev8k']]"
2639,"RT @ItalianJoya: i better be able to see my RT's tomorrow #twitter and tell that lil blue ass bird, and fat ass over capacity whale to!","[['RT', '@ItalianJoya:', 'i', 'better', 'be', 'able', 'to', 'see', 'my', ""RT's"", 'tomorrow', '#twitter', 'and', 'tell', 'that', 'lil', 'blue', 'as', 'bird,', 'and', 'fat', 'as', 'over', 'capacity', 'whale', 'to!']]","[['rt', '@italianjoya:', 'i', 'better', 'be', 'abl', 'to', 'see', 'my', ""rt'"", 'tomorrow', '#twitter', 'and', 'tell', 'that', 'lil', 'blue', 'ass', 'bird,', 'and', 'fat', 'ass', 'over', 'capac', 'whale', 'to!']]"
2640,#Twitter ain't showing my current mentions or my tweets retweeted #Ughh,"[['#Twitter', ""ain't"", 'showing', 'my', 'current', 'mention', 'or', 'my', 'tweet', 'retweeted', '#Ughh']]","[['#twitter', ""ain't"", 'show', 'my', 'current', 'mention', 'or', 'my', 'tweet', 'retweet', '#ughh']]"
2641,"i better be able to see my RT's tomorrow #twitter and tell that lil blue ass bird, and fat ass over capacity whale to!","[['i', 'better', 'be', 'able', 'to', 'see', 'my', ""RT's"", 'tomorrow', '#twitter', 'and', 'tell', 'that', 'lil', 'blue', 'as', 'bird,', 'and', 'fat', 'as', 'over', 'capacity', 'whale', 'to!']]","[['i', 'better', 'be', 'abl', 'to', 'see', 'my', ""rt'"", 'tomorrow', '#twitter', 'and', 'tell', 'that', 'lil', 'blue', 'ass', 'bird,', 'and', 'fat', 'ass', 'over', 'capac', 'whale', 'to!']]"
2642,"#Twitter, will you please fix this RT problem?","[['#Twitter,', 'will', 'you', 'please', 'fix', 'this', 'RT', 'problem?']]","[['#twitter,', 'will', 'you', 'pleas', 'fix', 'thi', 'rt', 'problem?']]"
2643,"#Twitter = #Dead ""this is why im never on it now""","[['#Twitter', '=', '#Dead', '""this', 'is', 'why', 'im', 'never', 'on', 'it', 'now""']]","[['#twitter', '=', '#dead', '""thi', 'is', 'whi', 'im', 'never', 'on', 'it', 'now""']]"
2644,Im gonna need #Twitter to get all these problems fixed ASAP.,"[['Im', 'gonna', 'need', '#Twitter', 'to', 'get', 'all', 'these', 'problem', 'fixed', 'ASAP.']]","[['im', 'gonna', 'need', '#twitter', 'to', 'get', 'all', 'these', 'problem', 'fix', 'asap.']]"
2645,#Twitter'sMalfunctioningAgain,"[[""#Twitter'sMalfunctioningAgain""]]","[[""#twitter'smalfunctioningagain""]]"
2646,#Twitter is blowing me ; I can't see my retweets ;(,"[['#Twitter', 'is', 'blowing', 'me', ';', 'I', ""can't"", 'see', 'my', 'retweets', ';(']]","[['#twitter', 'is', 'blow', 'me', ';', 'i', ""can't"", 'see', 'my', 'retweet', ';(']]"
2647,Man #Twitter Is Gettin #BORING,"[['Man', '#Twitter', 'Is', 'Gettin', '#BORING']]","[['man', '#twitter', 'is', 'gettin', '#bore']]"
2648,#twitter app also doesn't show me the conversation when I touch a tweet.,"[['#twitter', 'app', 'also', ""doesn't"", 'show', 'me', 'the', 'conversation', 'when', 'I', 'touch', 'a', 'tweet.']]","[['#twitter', 'app', 'also', ""doesn't"", 'show', 'me', 'the', 'convers', 'when', 'i', 'touch', 'a', 'tweet.']]"
2649,Anyone else having trouble with the (i)Pad #twitter app not updating @'s? I get notified but can't see them in the app.,"[['Anyone', 'else', 'having', 'trouble', 'with', 'the', '(i)Pad', '#twitter', 'app', 'not', 'updating', ""@'s?"", 'I', 'get', 'notified', 'but', ""can't"", 'see', 'them', 'in', 'the', 'app.']]","[['anyon', 'els', 'have', 'troubl', 'with', 'the', '(i)pad', '#twitter', 'app', 'not', 'updat', ""@'s?"", 'i', 'get', 'notifi', 'but', ""can't"", 'see', 'them', 'in', 'the', 'app.']]"
2650,"@Licia0321 Damn what the hell, I think my #Twitter might need a damn #Exorcist!!","[['@Licia0321', 'Damn', 'what', 'the', 'hell,', 'I', 'think', 'my', '#Twitter', 'might', 'need', 'a', 'damn', '#Exorcist!!']]","[['@licia0321', 'damn', 'what', 'the', 'hell,', 'i', 'think', 'my', '#twitter', 'might', 'need', 'a', 'damn', '#exorcist!!']]"
2651,#Twitter got me all messed up everytime i compose a text msg i get stressed I only have 140 caracteres! all dis networkin is gettin confusin,"[['#Twitter', 'got', 'me', 'all', 'messed', 'up', 'everytime', 'i', 'compose', 'a', 'text', 'msg', 'i', 'get', 'stressed', 'I', 'only', 'have', '140', 'caracteres!', 'all', 'dis', 'networkin', 'is', 'gettin', 'confusin']]","[['#twitter', 'got', 'me', 'all', 'mess', 'up', 'everytim', 'i', 'compos', 'a', 'text', 'msg', 'i', 'get', 'stress', 'i', 'onli', 'have', '140', 'caracteres!', 'all', 'di', 'networkin', 'is', 'gettin', 'confusin']]"
2652,"@8Sunni Yeah shit happens, #Twitter is a real whore sometimes!","[['@8Sunni', 'Yeah', 'shit', 'happens,', '#Twitter', 'is', 'a', 'real', 'whore', 'sometimes!']]","[['@8sunni', 'yeah', 'shit', 'happens,', '#twitter', 'is', 'a', 'real', 'whore', 'sometimes!']]"
2653,#Twitter is Fawkin up!!!,"[['#Twitter', 'is', 'Fawkin', 'up!!!']]","[['#twitter', 'is', 'fawkin', 'up!!!']]"
2654,#twitter show my fuckin retweets bitch,"[['#twitter', 'show', 'my', 'fuckin', 'retweets', 'bitch']]","[['#twitter', 'show', 'my', 'fuckin', 'retweet', 'bitch']]"
2655,RT @FucknWithFatty: #Twitter needs to get their shit together cause they fucking up! I'm not getting my RT's or mentions. -______________-,"[['RT', '@FucknWithFatty:', '#Twitter', 'need', 'to', 'get', 'their', 'shit', 'together', 'cause', 'they', 'fucking', 'up!', ""I'm"", 'not', 'getting', 'my', ""RT's"", 'or', 'mentions.', '-______________-']]","[['rt', '@fucknwithfatty:', '#twitter', 'need', 'to', 'get', 'their', 'shit', 'togeth', 'caus', 'they', 'fuck', 'up!', ""i'm"", 'not', 'get', 'my', ""rt'"", 'or', 'mentions.', '-______________-']]"
2656,#twitter is sooo trash ritenow with all dezz #highscoolmemories -__-,"[['#twitter', 'is', 'sooo', 'trash', 'ritenow', 'with', 'all', 'dezz', '#highscoolmemories', '-__-']]","[['#twitter', 'is', 'sooo', 'trash', 'ritenow', 'with', 'all', 'dezz', '#highscoolmemori', '-__-']]"
